productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extDefenseValue,extCardSubType,extPower
565575,Splintering Deadwood (Yellow),Splintering Deadwood Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565575_200w.jpg,62,23540,https://cpt.tcgcsv.com/wfx6,2024-09-20T04:08:44,1,0.08,0.28,1.75,,,Rainbow Foil,Rare,ROS122,Action,Runeblade,,,,3,2,3,Attack,6
565576,Splintering Deadwood (Blue),Splintering Deadwood Blue,https://tcgplayer-cdn.tcgplayer.com/product/565576_200w.jpg,62,23540,https://cpt.tcgcsv.com/xfx6,2024-09-20T04:08:44,1,0.15,0.25,1.51,0.22,,Rainbow Foil,Rare,ROS123,Action,Runeblade,,,,3,3,3,Attack,5
565576,Splintering Deadwood (Blue),Splintering Deadwood Blue,https://tcgplayer-cdn.tcgplayer.com/product/565576_200w.jpg,62,23540,https://cpt.tcgcsv.com/xfx6,2024-09-20T04:08:44,1,0.04,0.25,1.67,0.13,,Normal,Rare,ROS123,Action,Runeblade,,,,3,3,3,Attack,5
565577,Vantage Point (Red),Vantage Point Red,https://tcgplayer-cdn.tcgplayer.com/product/565577_200w.jpg,62,23540,https://cpt.tcgcsv.com/zfx6,2024-09-20T04:08:44,1,0.15,0.25,1.89,0.22,,Rainbow Foil,Rare,ROS124,Action,Runeblade,,,,3,1,3,Attack,7
565577,Vantage Point (Red),Vantage Point Red,https://tcgplayer-cdn.tcgplayer.com/product/565577_200w.jpg,62,23540,https://cpt.tcgcsv.com/zfx6,2024-09-20T04:08:44,1,0.03,0.25,1.64,0.15,,Normal,Rare,ROS124,Action,Runeblade,,,,3,1,3,Attack,7
565578,Vantage Point (Yellow),Vantage Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565578_200w.jpg,62,23540,https://cpt.tcgcsv.com/Bfx6,2024-09-20T04:08:44,1,0.14,0.3,1.74,0.16,,Rainbow Foil,Rare,ROS125,Action,Runeblade,,,,3,2,3,Attack,6
565578,Vantage Point (Yellow),Vantage Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565578_200w.jpg,62,23540,https://cpt.tcgcsv.com/Bfx6,2024-09-20T04:08:44,1,0.03,0.25,1.61,0.09,,Normal,Rare,ROS125,Action,Runeblade,,,,3,2,3,Attack,6
565579,Vantage Point (Blue),Vantage Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/565579_200w.jpg,62,23540,https://cpt.tcgcsv.com/Cfx6,2024-09-20T04:08:44,1,0.02,0.25,1.61,0.09,,Normal,Rare,ROS126,Action,Runeblade,,,,3,3,3,Attack,5
565579,Vantage Point (Blue),Vantage Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/565579_200w.jpg,62,23540,https://cpt.tcgcsv.com/Cfx6,2024-09-20T04:08:44,1,0.04,0.35,2.16,0.21,,Rainbow Foil,Rare,ROS126,Action,Runeblade,,,,3,3,3,Attack,5
565580,Condemn to Slaughter (Red),Condemn to Slaughter Red,https://tcgplayer-cdn.tcgplayer.com/product/565580_200w.jpg,62,23540,https://cpt.tcgcsv.com/Dfx6,2024-09-20T04:08:44,1,0.1,0.35,1.19,0.26,,Rainbow Foil,Rare,ROS127,Action,Runeblade,,,,1,1,3,,
565580,Condemn to Slaughter (Red),Condemn to Slaughter Red,https://tcgplayer-cdn.tcgplayer.com/product/565580_200w.jpg,62,23540,https://cpt.tcgcsv.com/Dfx6,2024-09-20T04:08:44,1,0.08,0.25,1.69,0.17,,Normal,Rare,ROS127,Action,Runeblade,,,,1,1,3,,
565581,Condemn to Slaughter (Yellow),Condemn to Slaughter Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565581_200w.jpg,62,23540,https://cpt.tcgcsv.com/Ffx6,2024-09-20T04:08:44,1,0.05,0.25,1.66,0.09,,Normal,Rare,ROS128,Action,Runeblade,,,,1,2,3,,
565581,Condemn to Slaughter (Yellow),Condemn to Slaughter Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565581_200w.jpg,62,23540,https://cpt.tcgcsv.com/Ffx6,2024-09-20T04:08:44,1,0.11,0.29,1.46,0.24,,Rainbow Foil,Rare,ROS128,Action,Runeblade,,,,1,2,3,,
565582,Condemn to Slaughter (Blue),Condemn to Slaughter Blue,https://tcgplayer-cdn.tcgplayer.com/product/565582_200w.jpg,62,23540,https://cpt.tcgcsv.com/Gfx6,2024-09-20T04:08:44,1,0.07,0.25,1.69,0.17,,Normal,Rare,ROS129,Action,Runeblade,,,,1,3,3,,
565582,Condemn to Slaughter (Blue),Condemn to Slaughter Blue,https://tcgplayer-cdn.tcgplayer.com/product/565582_200w.jpg,62,23540,https://cpt.tcgcsv.com/Gfx6,2024-09-20T04:08:44,1,0.5,0.73,2.99,0.67,,Rainbow Foil,Rare,ROS129,Action,Runeblade,,,,1,3,3,,
565583,Hit the High Notes (Red),Hit the High Notes Red,https://tcgplayer-cdn.tcgplayer.com/product/565583_200w.jpg,62,23540,https://cpt.tcgcsv.com/Hfx6,2024-09-20T04:08:44,1,0.12,0.25,1.75,0.15,,Rainbow Foil,Common,ROS140,Action,Runeblade,,,,1,1,3,Attack,4
565583,Hit the High Notes (Red),Hit the High Notes Red,https://tcgplayer-cdn.tcgplayer.com/product/565583_200w.jpg,62,23540,https://cpt.tcgcsv.com/Hfx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.1,,Normal,Common,ROS140,Action,Runeblade,,,,1,1,3,Attack,4
565584,Hit the High Notes (Yellow),Hit the High Notes Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565584_200w.jpg,62,23540,https://cpt.tcgcsv.com/Jfx6,2024-09-20T04:08:44,1,0.02,0.16,1.6,0.07,,Normal,Common,ROS141,Action,Runeblade,,,,1,2,3,Attack,3
565584,Hit the High Notes (Yellow),Hit the High Notes Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565584_200w.jpg,62,23540,https://cpt.tcgcsv.com/Jfx6,2024-09-20T04:08:44,1,0.1,0.25,0.98,0.09,,Rainbow Foil,Common,ROS141,Action,Runeblade,,,,1,2,3,Attack,3
565585,Hit the High Notes (Blue),Hit the High Notes Blue,https://tcgplayer-cdn.tcgplayer.com/product/565585_200w.jpg,62,23540,https://cpt.tcgcsv.com/Kfx6,2024-09-20T04:08:44,1,0.12,0.25,1.75,0.18,,Rainbow Foil,Common,ROS142,Action,Runeblade,,,,1,3,3,Attack,2
565585,Hit the High Notes (Blue),Hit the High Notes Blue,https://tcgplayer-cdn.tcgplayer.com/product/565585_200w.jpg,62,23540,https://cpt.tcgcsv.com/Kfx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.1,,Normal,Common,ROS142,Action,Runeblade,,,,1,3,3,Attack,2
565586,Runerager Swarm (Red),Runerager Swarm Red,https://tcgplayer-cdn.tcgplayer.com/product/565586_200w.jpg,62,23540,https://cpt.tcgcsv.com/Lfx6,2024-09-20T04:08:44,1,0.05,0.2,1.63,0.12,,Normal,Common,ROS149,Action,Runeblade,,,,0,1,3,Attack,3
565586,Runerager Swarm (Red),Runerager Swarm Red,https://tcgplayer-cdn.tcgplayer.com/product/565586_200w.jpg,62,23540,https://cpt.tcgcsv.com/Lfx6,2024-09-20T04:08:44,1,0.1,0.3,1.43,0.24,,Rainbow Foil,Common,ROS149,Action,Runeblade,,,,0,1,3,Attack,3
565587,Runerager Swarm (Yellow),Runerager Swarm Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565587_200w.jpg,62,23540,https://cpt.tcgcsv.com/Mfx6,2024-09-20T04:08:44,1,0.1,0.25,1.75,0.18,,Rainbow Foil,Common,ROS150,Action,Runeblade,,,,0,2,3,Attack,2
565587,Runerager Swarm (Yellow),Runerager Swarm Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565587_200w.jpg,62,23540,https://cpt.tcgcsv.com/Mfx6,2024-09-20T04:08:44,1,0.02,0.16,1.6,0.11,,Normal,Common,ROS150,Action,Runeblade,,,,0,2,3,Attack,2
565588,Runerager Swarm (Blue),Runerager Swarm Blue,https://tcgplayer-cdn.tcgplayer.com/product/565588_200w.jpg,62,23540,https://cpt.tcgcsv.com/Nfx6,2024-09-20T04:08:44,1,0.08,0.28,0.75,0.26,,Rainbow Foil,Common,ROS151,Action,Runeblade,,,,0,3,3,Attack,1
565588,Runerager Swarm (Blue),Runerager Swarm Blue,https://tcgplayer-cdn.tcgplayer.com/product/565588_200w.jpg,62,23540,https://cpt.tcgcsv.com/Nfx6,2024-09-20T04:08:44,1,0.05,0.24,1.63,0.14,,Normal,Common,ROS151,Action,Runeblade,,,,0,3,3,Attack,1
565589,Arcane Cussing (Red),Arcane Cussing Red,https://tcgplayer-cdn.tcgplayer.com/product/565589_200w.jpg,62,23540,https://cpt.tcgcsv.com/Pfx6,2024-09-20T04:08:44,1,0.15,0.28,1.8,0.23,,Rainbow Foil,Common,ROS152,Action,Runeblade,,,,1,1,2,Aura,
565589,Arcane Cussing (Red),Arcane Cussing Red,https://tcgplayer-cdn.tcgplayer.com/product/565589_200w.jpg,62,23540,https://cpt.tcgcsv.com/Pfx6,2024-09-20T04:08:44,1,0.03,0.2,1.61,0.16,,Normal,Common,ROS152,Action,Runeblade,,,,1,1,2,Aura,
565590,Arcane Cussing (Yellow),Arcane Cussing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565590_200w.jpg,62,23540,https://cpt.tcgcsv.com/Qfx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.15,,Normal,Common,ROS153,Action,Runeblade,,,,1,2,2,Aura,
565590,Arcane Cussing (Yellow),Arcane Cussing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565590_200w.jpg,62,23540,https://cpt.tcgcsv.com/Qfx6,2024-09-20T04:08:44,1,0.04,0.25,193795.99,0.25,,Rainbow Foil,Common,ROS153,Action,Runeblade,,,,1,2,2,Aura,
565591,Arcane Cussing (Blue),Arcane Cussing Blue,https://tcgplayer-cdn.tcgplayer.com/product/565591_200w.jpg,62,23540,https://cpt.tcgcsv.com/Rfx6,2024-09-20T04:08:44,1,0.04,0.15,1.62,0.14,,Normal,Common,ROS154,Action,Runeblade,,,,1,3,2,Aura,
565591,Arcane Cussing (Blue),Arcane Cussing Blue,https://tcgplayer-cdn.tcgplayer.com/product/565591_200w.jpg,62,23540,https://cpt.tcgcsv.com/Rfx6,2024-09-20T04:08:44,1,0.09,0.25,1.72,0.25,,Rainbow Foil,Common,ROS154,Action,Runeblade,,,,1,3,2,Aura,
565592,Deadwood Dirge (Red),Deadwood Dirge Red,https://tcgplayer-cdn.tcgplayer.com/product/565592_200w.jpg,62,23540,https://cpt.tcgcsv.com/Sfx6,2024-09-20T04:08:44,1,0.1,0.35,2.33,0.26,,Rainbow Foil,Common,ROS155,Action,Runeblade,,,,0,1,2,,
565592,Deadwood Dirge (Red),Deadwood Dirge Red,https://tcgplayer-cdn.tcgplayer.com/product/565592_200w.jpg,62,23540,https://cpt.tcgcsv.com/Sfx6,2024-09-20T04:08:44,1,0.07,0.21,1.67,0.13,,Normal,Common,ROS155,Action,Runeblade,,,,0,1,2,,
565593,Deadwood Dirge (Yellow),Deadwood Dirge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565593_200w.jpg,62,23540,https://cpt.tcgcsv.com/Tfx6,2024-09-20T04:08:44,1,0.02,0.15,1.6,0.13,,Normal,Common,ROS156,Action,Runeblade,,,,0,2,2,,
565593,Deadwood Dirge (Yellow),Deadwood Dirge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565593_200w.jpg,62,23540,https://cpt.tcgcsv.com/Tfx6,2024-09-20T04:08:44,1,0.08,0.25,1.37,0.14,,Rainbow Foil,Common,ROS156,Action,Runeblade,,,,0,2,2,,
565594,Deadwood Dirge (Blue),Deadwood Dirge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565594_200w.jpg,62,23540,https://cpt.tcgcsv.com/Vfx6,2024-09-20T04:08:44,1,0.05,0.25,1.66,0.16,,Rainbow Foil,Common,ROS157,Action,Runeblade,,,,0,3,2,,
565594,Deadwood Dirge (Blue),Deadwood Dirge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565594_200w.jpg,62,23540,https://cpt.tcgcsv.com/Vfx6,2024-09-20T04:08:44,1,0.04,0.15,1.62,0.09,,Normal,Common,ROS157,Action,Runeblade,,,,0,3,2,,
565640,Staff of Verdant Shoots,Staff of Verdant Shoots,https://tcgplayer-cdn.tcgplayer.com/product/565640_200w.jpg,62,23540,https://cpt.tcgcsv.com/Qgx6,2024-10-01T18:18:05.39,1,0.99,1.75,15.0,1.55,,Cold Foil,Token,ROS015,Weapon,Wizard,Earth,,,,,,Staff (2H),
565641,Summer's Fall (Red),Summers Fall Red,https://tcgplayer-cdn.tcgplayer.com/product/565641_200w.jpg,62,23540,https://cpt.tcgcsv.com/Rgx6,2024-09-20T04:08:44,1,0.13,0.37,1.0,0.33,,Normal,Rare,ROS039,Action,,Earth,,,2,1,2,Attack,6
565641,Summer's Fall (Red),Summers Fall Red,https://tcgplayer-cdn.tcgplayer.com/product/565641_200w.jpg,62,23540,https://cpt.tcgcsv.com/Rgx6,2024-09-20T04:08:44,1,3.65,5.09,5.67,2.83,,Rainbow Foil,Rare,ROS039,Action,,Earth,,,2,1,2,Attack,6
565642,Summer's Fall (Yellow),Summers Fall Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565642_200w.jpg,62,23540,https://cpt.tcgcsv.com/Sgx6,2024-09-20T04:08:44,1,0.1,0.25,1.99,0.24,,Rainbow Foil,Rare,ROS040,Action,,Earth,,,2,2,2,Attack,5
565642,Summer's Fall (Yellow),Summers Fall Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565642_200w.jpg,62,23540,https://cpt.tcgcsv.com/Sgx6,2024-09-20T04:08:44,1,0.03,0.25,1.61,0.11,,Normal,Rare,ROS040,Action,,Earth,,,2,2,2,Attack,5
565643,Summer's Fall (Blue),Summers Fall Blue,https://tcgplayer-cdn.tcgplayer.com/product/565643_200w.jpg,62,23540,https://cpt.tcgcsv.com/Tgx6,2024-09-20T04:08:44,1,0.1,0.3,1.0,0.21,,Normal,Rare,ROS041,Action,,Earth,,,2,3,2,Attack,4
565643,Summer's Fall (Blue),Summers Fall Blue,https://tcgplayer-cdn.tcgplayer.com/product/565643_200w.jpg,62,23540,https://cpt.tcgcsv.com/Tgx6,2024-09-20T04:08:44,1,1.24,3.5,6.87,1.11,,Rainbow Foil,Rare,ROS041,Action,,Earth,,,2,3,2,Attack,4
565644,Autumn's Touch (Red),Autumns Touch Red,https://tcgplayer-cdn.tcgplayer.com/product/565644_200w.jpg,62,23540,https://cpt.tcgcsv.com/Vgx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.17,,Normal,Common,ROS046,Action,,Earth,,,3,1,3,Attack,7
565645,Autumn's Touch (Yellow),Autumns Touch Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565645_200w.jpg,62,23540,https://cpt.tcgcsv.com/Wgx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.14,,Normal,Common,ROS047,Action,,Earth,,,3,2,3,Attack,6
565646,Autumn's Touch (Blue),Autumns Touch Blue,https://tcgplayer-cdn.tcgplayer.com/product/565646_200w.jpg,62,23540,https://cpt.tcgcsv.com/Xgx6,2024-09-20T04:08:44,1,0.05,0.25,1.63,0.12,,Normal,Common,ROS048,Action,,Earth,,,3,3,3,Attack,5
565647,Blossoming Decay (Red),Blossoming Decay Red,https://tcgplayer-cdn.tcgplayer.com/product/565647_200w.jpg,62,23540,https://cpt.tcgcsv.com/Zgx6,2024-09-20T04:08:44,1,0.1,0.25,1.69,0.16,,Rainbow Foil,Common,ROS049,Action,,Earth,,,2,1,2,Attack,5
565647,Blossoming Decay (Red),Blossoming Decay Red,https://tcgplayer-cdn.tcgplayer.com/product/565647_200w.jpg,62,23540,https://cpt.tcgcsv.com/Zgx6,2024-09-20T04:08:44,1,0.04,0.23,1.62,0.12,,Normal,Common,ROS049,Action,,Earth,,,2,1,2,Attack,5
565648,Blossoming Decay (Yellow),Blossoming Decay Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565648_200w.jpg,62,23540,https://cpt.tcgcsv.com/-gx6,2024-09-20T04:08:44,1,0.02,0.15,1.6,0.03,,Normal,Common,ROS050,Action,,Earth,,,2,2,2,Attack,4
565648,Blossoming Decay (Yellow),Blossoming Decay Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565648_200w.jpg,62,23540,https://cpt.tcgcsv.com/-gx6,2024-09-20T04:08:44,1,0.09,0.25,1.68,0.2,,Rainbow Foil,Common,ROS050,Action,,Earth,,,2,2,2,Attack,4
565649,Blossoming Decay (Blue),Blossoming Decay Blue,https://tcgplayer-cdn.tcgplayer.com/product/565649_200w.jpg,62,23540,https://cpt.tcgcsv.com/_gx6,2024-09-20T04:08:44,1,0.02,0.25,1.67,0.16,,Rainbow Foil,Common,ROS051,Action,,Earth,,,2,3,2,Attack,3
565649,Blossoming Decay (Blue),Blossoming Decay Blue,https://tcgplayer-cdn.tcgplayer.com/product/565649_200w.jpg,62,23540,https://cpt.tcgcsv.com/_gx6,2024-09-20T04:08:44,1,0.02,0.15,1.6,0.09,,Normal,Common,ROS051,Action,,Earth,,,2,3,2,Attack,3
565650,Harvest Season (Red),Harvest Season Red,https://tcgplayer-cdn.tcgplayer.com/product/565650_200w.jpg,62,23540,https://cpt.tcgcsv.com/0hx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.12,,Normal,Common,ROS061,Action,,Earth,,,1,1,2,Aura,
565650,Harvest Season (Red),Harvest Season Red,https://tcgplayer-cdn.tcgplayer.com/product/565650_200w.jpg,62,23540,https://cpt.tcgcsv.com/0hx6,2024-09-20T04:08:44,1,0.05,0.25,1.36,0.23,,Rainbow Foil,Common,ROS061,Action,,Earth,,,1,1,2,Aura,
565651,Harvest Season (Yellow),Harvest Season Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565651_200w.jpg,62,23540,https://cpt.tcgcsv.com/2hx6,2024-09-20T04:08:44,1,0.04,0.16,1.62,0.06,,Normal,Common,ROS062,Action,,Earth,,,1,2,2,Aura,
565651,Harvest Season (Yellow),Harvest Season Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565651_200w.jpg,62,23540,https://cpt.tcgcsv.com/2hx6,2024-09-20T04:08:44,1,0.09,0.25,1.68,0.18,,Rainbow Foil,Common,ROS062,Action,,Earth,,,1,2,2,Aura,
565652,Harvest Season (Blue),Harvest Season Blue,https://tcgplayer-cdn.tcgplayer.com/product/565652_200w.jpg,62,23540,https://cpt.tcgcsv.com/3hx6,2024-09-20T04:08:44,1,0.02,0.25,1.63,0.18,,Rainbow Foil,Common,ROS063,Action,,Earth,,,1,3,2,Aura,
565652,Harvest Season (Blue),Harvest Season Blue,https://tcgplayer-cdn.tcgplayer.com/product/565652_200w.jpg,62,23540,https://cpt.tcgcsv.com/3hx6,2024-09-20T04:08:44,1,0.04,0.2,1.62,0.06,,Normal,Common,ROS063,Action,,Earth,,,1,3,2,Aura,
565653,Fertile Ground (Red),Fertile Ground Red,https://tcgplayer-cdn.tcgplayer.com/product/565653_200w.jpg,62,23540,https://cpt.tcgcsv.com/5hx6,2024-09-20T04:08:44,1,0.05,0.2,1.63,0.12,,Normal,Common,ROS067,Instant,,Earth,,,2,1,,,
565653,Fertile Ground (Red),Fertile Ground Red,https://tcgplayer-cdn.tcgplayer.com/product/565653_200w.jpg,62,23540,https://cpt.tcgcsv.com/5hx6,2024-09-20T04:08:44,1,0.05,0.29,1.63,0.31,,Rainbow Foil,Common,ROS067,Instant,,Earth,,,2,1,,,
565654,Fertile Ground (Yellow),Fertile Ground Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565654_200w.jpg,62,23540,https://cpt.tcgcsv.com/6hx6,2024-09-20T04:08:44,1,0.05,0.25,1.63,0.12,,Rainbow Foil,Common,ROS068,Instant,,Earth,,,2,2,,,
565654,Fertile Ground (Yellow),Fertile Ground Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565654_200w.jpg,62,23540,https://cpt.tcgcsv.com/6hx6,2024-09-20T04:08:44,1,0.02,0.2,1.61,0.04,,Normal,Common,ROS068,Instant,,Earth,,,2,2,,,
565655,Fertile Ground (Blue),Fertile Ground Blue,https://tcgplayer-cdn.tcgplayer.com/product/565655_200w.jpg,62,23540,https://cpt.tcgcsv.com/7hx6,2024-09-20T04:08:44,1,0.02,0.15,1.6,0.07,,Normal,Common,ROS069,Instant,,Earth,,,2,3,,,
565655,Fertile Ground (Blue),Fertile Ground Blue,https://tcgplayer-cdn.tcgplayer.com/product/565655_200w.jpg,62,23540,https://cpt.tcgcsv.com/7hx6,2024-09-20T04:08:44,1,0.08,0.25,1.4,0.18,,Rainbow Foil,Common,ROS069,Instant,,Earth,,,2,3,,,
565656,Twinkle Toes,Twinkle Toes,https://tcgplayer-cdn.tcgplayer.com/product/565656_200w.jpg,62,23540,https://cpt.tcgcsv.com/8hx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.15,,Normal,Common,ROS073,Equipment,,Lightning,,,,,0,Legs,
565656,Twinkle Toes,Twinkle Toes,https://tcgplayer-cdn.tcgplayer.com/product/565656_200w.jpg,62,23540,https://cpt.tcgcsv.com/8hx6,2024-09-20T04:08:44,1,0.29,0.99,10.0,0.64,,Cold Foil,Common,ROS073,Equipment,,Lightning,,,,,0,Legs,
565657,Heaven's Claws (Red),Heavens Claws Red,https://tcgplayer-cdn.tcgplayer.com/product/565657_200w.jpg,62,23540,https://cpt.tcgcsv.com/9hx6,2024-09-20T04:08:44,1,0.04,0.2,1.63,0.12,,Normal,Common,ROS095,Action,,Lightning,,,1,1,3,Attack,5
565658,Heaven's Claws (Yellow),Heavens Claws Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565658_200w.jpg,62,23540,https://cpt.tcgcsv.com/bhx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.15,,Normal,Common,ROS096,Action,,Lightning,,,1,2,3,Attack,4
565659,Heaven's Claws (Blue),Heavens Claws Blue,https://tcgplayer-cdn.tcgplayer.com/product/565659_200w.jpg,62,23540,https://cpt.tcgcsv.com/chx6,2024-09-20T04:08:44,1,0.03,0.2,1.62,0.15,,Normal,Common,ROS097,Action,,Lightning,,,1,3,3,Attack,3
565660,Lightning Surge (Red),Lightning Surge Red,https://tcgplayer-cdn.tcgplayer.com/product/565660_200w.jpg,62,23540,https://cpt.tcgcsv.com/dhx6,2024-09-20T04:08:44,1,0.04,0.24,1.63,0.14,,Normal,Common,ROS098,Action,,Lightning,,,0,1,2,Attack,4
565661,Lightning Surge (Yellow),Lightning Surge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565661_200w.jpg,62,23540,https://cpt.tcgcsv.com/fhx6,2024-09-20T04:08:44,1,0.01,0.2,1.58,0.06,,Normal,Common,ROS099,Action,,Lightning,,,0,2,2,Attack,3
565662,Lightning Surge (Blue),Lightning Surge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565662_200w.jpg,62,23540,https://cpt.tcgcsv.com/ghx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.13,,Normal,Common,ROS100,Action,,Lightning,,,0,3,2,Attack,2
565663,Meat and Greet (Red),Meat and Greet Red,https://tcgplayer-cdn.tcgplayer.com/product/565663_200w.jpg,62,23540,https://cpt.tcgcsv.com/hhx6,2024-09-20T04:08:44,1,0.02,0.15,1.6,0.1,,Normal,Common,ROS146,Action,Runeblade,,,,1,1,3,Attack,4
565664,Meat and Greet (Yellow),Meat and Greet Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565664_200w.jpg,62,23540,https://cpt.tcgcsv.com/jhx6,2024-09-20T04:08:44,1,0.01,0.2,1.58,0.07,,Normal,Common,ROS147,Action,Runeblade,,,,1,2,3,Attack,3
565665,Meat and Greet (Blue),Meat and Greet Blue,https://tcgplayer-cdn.tcgplayer.com/product/565665_200w.jpg,62,23540,https://cpt.tcgcsv.com/khx6,2024-09-20T04:08:44,1,0.04,0.17,1.62,0.12,,Normal,Common,ROS148,Action,Runeblade,,,,1,3,3,Attack,2
565666,Oath of the Arknight (Red),Oath of the Arknight Red,https://tcgplayer-cdn.tcgplayer.com/product/565666_200w.jpg,62,23540,https://cpt.tcgcsv.com/lhx6,2024-09-20T04:08:44,1,0.05,0.18,1.63,0.12,,Normal,Common,ROS158,Action,Runeblade,,,,2,1,3,,
565667,Oath of the Arknight (Yellow),Oath of the Arknight Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565667_200w.jpg,62,23540,https://cpt.tcgcsv.com/mhx6,2024-09-20T04:08:44,1,0.02,0.2,1.6,0.06,,Normal,Common,ROS159,Action,Runeblade,,,,2,2,3,,
565668,Oath of the Arknight (Blue),Oath of the Arknight Blue,https://tcgplayer-cdn.tcgplayer.com/product/565668_200w.jpg,62,23540,https://cpt.tcgcsv.com/nhx6,2024-09-20T04:08:44,1,0.05,0.23,1.63,0.12,,Normal,Common,ROS160,Action,Runeblade,,,,2,3,3,,
565669,Hold Focus,Hold Focus,https://tcgplayer-cdn.tcgplayer.com/product/565669_200w.jpg,62,23540,https://cpt.tcgcsv.com/phx6,2024-09-20T04:08:44,1,0.02,0.22,1.6,0.1,,Normal,Common,ROS165,Equipment,Wizard,,,,,,0,Arms,
565669,Hold Focus,Hold Focus,https://tcgplayer-cdn.tcgplayer.com/product/565669_200w.jpg,62,23540,https://cpt.tcgcsv.com/phx6,2024-09-20T04:08:44,1,0.4,0.77,10.0,0.75,,Cold Foil,Common,ROS165,Equipment,Wizard,,,,,,0,Arms,
565670,Chorus of the Amphitheater (Red),Chorus of the Amphitheater Red,https://tcgplayer-cdn.tcgplayer.com/product/565670_200w.jpg,62,23540,https://cpt.tcgcsv.com/qhx6,2024-09-20T04:08:44,1,0.15,0.35,1.64,,,Rainbow Foil,Rare,ROS170,Action,Wizard,,,,2,1,2,,
565670,Chorus of the Amphitheater (Red),Chorus of the Amphitheater Red,https://tcgplayer-cdn.tcgplayer.com/product/565670_200w.jpg,62,23540,https://cpt.tcgcsv.com/qhx6,2024-09-20T04:08:44,1,0.05,0.25,1.63,0.06,,Normal,Rare,ROS170,Action,Wizard,,,,2,1,2,,
565671,Chorus of the Amphitheater (Yellow),Chorus of the Amphitheater Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565671_200w.jpg,62,23540,https://cpt.tcgcsv.com/rhx6,2024-09-20T04:08:44,1,0.1,0.25,1.69,0.09,,Rainbow Foil,Rare,ROS171,Action,Wizard,,,,2,2,2,,
565671,Chorus of the Amphitheater (Yellow),Chorus of the Amphitheater Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565671_200w.jpg,62,23540,https://cpt.tcgcsv.com/rhx6,2024-09-20T04:08:44,1,0.03,0.25,1.62,0.05,,Normal,Rare,ROS171,Action,Wizard,,,,2,2,2,,
565672,Chorus of the Amphitheater (Blue),Chorus of the Amphitheater Blue,https://tcgplayer-cdn.tcgplayer.com/product/565672_200w.jpg,62,23540,https://cpt.tcgcsv.com/shx6,2024-09-20T04:08:44,1,0.05,0.25,1.63,0.12,,Normal,Rare,ROS172,Action,Wizard,,,,2,3,2,,
565672,Chorus of the Amphitheater (Blue),Chorus of the Amphitheater Blue,https://tcgplayer-cdn.tcgplayer.com/product/565672_200w.jpg,62,23540,https://cpt.tcgcsv.com/shx6,2024-09-20T04:08:44,1,0.15,0.45,1.0,0.28,,Rainbow Foil,Rare,ROS172,Action,Wizard,,,,2,3,2,,
